slno,keywords_in_comments
55193,Sutra
55194,
55195,world
55196,raja
55197,raja
55198,
55199,MBh
55200,shiva
55201,work
55202,work
55203,work
55204,"work,gram"
55205,
55206,work
55207,work
55208,work
55209,work
55210,work
55211,work
55212,
55213,work
55214,
55215,work
55216,work
55217,work
55218,work
55219,work
55220,work
55221,works
55222,work
55223,work
55224,work
55225,work
55226,work
55227,work
55228,work
55229,work
55230,work
55231,
55232,
55233,
55234,"figures,speech"
55235,
55237,
55238,work
55239,"samāhitikā,woman"
55240,work
55241,work
55242,
55243,"place,world"
55244,"cf,woman"
55245,
55246,work
55247,"shBr,bricks,ŚBr"
55248,"serpent,demon"
55249,man
55250,work
55251,work
55252,
55253,shankhshr
55254,
55255,work
55256,work
55257,work
55258,
55259,work
55260,"diphthongs,au"
55261,son
55262,author
55263,
55264,work
55265,work
55266,work
55267,work
55268,work
55269,
55270,work
55271,work
55272,work
55273,work
55274,man
55275,work
55276,work
55277,author
55278,
55279,"works,orthodox"
55280,work
55281,work
55282,work
55283,
55284,work
55285,author
55286,work
55287,"work,MBh"
55288,"work,MBh"
55289,son
55290,pupil
55291,work
55292,work
55293,
55294,man
55295,
55296,
55297,MBh
55298,number
55299,number
55300,"cyphers,number,MBh"
55301,
55303,"śaṭī,(=,plants,śamī"
55304,
55306,work
55307,work
55308,work
55309,
55310,"king,A.D."
55311,
55312,persons
55313,MBh
55314,man
55315,man
55316,
55317,drama
55318,MBh
55319,work
55320,chapter
55321,king
55322,work
55323,"Arhat,22nd,father"
55324,merchant
55325,woman
55326,author
55327,"king,MBh"
55329,work
55330,MBh
55331,work
55332,prince
55333,Agni
55334,
55335,
55336,work
55337,"sacrifice,form"
55338,"being,MBh"
55339,king
55341,
55342,work
55343,man
55344,"king,Name"
55345,"king,Name"
55346,warrior
55347,warrior
55348,warrior
55349,author
55350,"work,astron"
55351,MBh
55352,king
55353,chapter
55354,
55355,"success,prognostics,-saṃgraha,work,defeat,warfare"
55356,"Name,work"
55357,
55358,"idol,image"
55359,"serpent,demon,MBh"
55360,"hymn,prosperity"
55361,MBh
55362,"son,prob"
55363,"son,brother,bird,MBh"
55365,
55366,bird
55368,"work,-śan"
55369,work
55370,form
55371,work
55372,
55373,work
55374,work
55375,
55377,work
55378,"v,heat,°,sun,rays,planet"
55379,grandson
55380,
55381,
55382,work
55383,
55384,
55385,work
55386,"hell,Yājñ"
55387,
55389,work
55390,work
55391,work
55392,work
55393,work
55394,work
55395,work
55396,man
55397,work
55398,
55399,"MBh,wife"
55400,"ceremony,funeral"
55401,work
55402,work
55403,work
55404,work
55405,work
55406,work
55407,work
55408,work
55409,work
55410,work
55411,work
55412,
55413,
55414,shiva
55415,man
55416,MWB
55417,
55418,world
55419,prince
55421,
55422,"Name,MBh,chapter,book"
55423,son
55424,metre
55425,son
55427,son
55429,kevalin
55430,"district,lake"
55431,texts
55432,ashvshr
55433,"class,beings"
55434,
55436,son
55437,daughter
55439,river
55440,son
55441,"system,divisions"
55442,"being,Yājñ"
55444,
55445,MBh
55446,
55447,"eruptions,membrum,virile"
55448,"cf,arrows"
55449,
55450,son
55452,"shatr,mountain"
55453,"work,mountain"
55454,"Name,work"
55455,TBr
55457,MBh
55459,
55460,work
55461,work
55462,
55463,
55464,
55465,man
55466,shBr
55467,"son,grandson"
55469,daughter
55470,
55471,work
55472,"son,MBh"
55473,bricks
55474,stages
55476,wind
55477,river
55478,MBh
55479,king
55480,grammarian
55481,daughter
55482,
55483,
55485,"cf,city,river"
55486,MBh
55487,place
55488,"river,L."
55489,work
55490,"divinity,offspring,region,plants,water"
55492,"BhP.,sarasatī,(=,river"
55493,shish
55494,
55495,metre
55496,poet
55497,"river,goddess,identity,authorities,name"
55498,"river,-,veṇī,tri,sea,legends,prayaga"
55499,"accord,rivers"
55500,"cf,goddess,shri,learning,eloquence"
55501,"girl,festival,year"
55503,work
55504,poet
55505,works
55506,
55507,author
55508,work
55509,work
55510,work
55511,work
55512,"author,poet"
55513,work
55514,work
55515,
55516,work
55517,work
55518,
55519,works
55520,observance
55521,work
55522,lake
55523,
55524,hymns
55525,hymns
55526,author
55527,
55528,
55529,work
55530,
55531,"son,MBh"
55533,work
55534,
55535,"lotus,Brahmā"
55537,poet
55538,man
55539,Brahmā
55540,people
55541,teacher
55542,"mother,wife"
55543,"mother,Bindumat,wife"
55544,"work,lizard,consequences,head"
55545,"lizards,work,prognostics,movements"
55546,
55547,"prob,monkey"
55548,place
55549,
55550,poem
55551,wife
55552,vocabulary
55553,man
55554,place
55555,
55556,
55557,
55559,
55560,
55561,"tribe,beards"
55562,wife
55563,
55564,plant
55565,plant
55566,
55567,MBh
55568,shBr
55569,
55570,work
55571,
55572,work
55573,work
55574,MBh
55575,
55576,apshr
55577,work
55578,work
55579,
55580,work
55581,
55582,
55583,"sons,MBh"
55584,robber
55585,
55586,
55587,
55588,
55589,
55590,section
55591,
55592,
55593,monastery
55594,man
55595,river
55596,
55597,"BhP.,wife"
55598,work
55599,MBh
55600,
55602,
55603,MBh
55604,Brahmā
55605,shiva
55607,
55609,MBh
55610,MBh
55611,MBh
55612,
55613,"place,śaṇḍikādi"
55614,work
55615,
55617,son
55618,
55619,
55620,vadha
55621,work
55622,deity
55623,
55624,author
55625,drama
55626,man
55627,
55628,work
55629,man
55630,work
55631,
55633,
55635,scholar
55636,scholar
55637,sena
55638,man
55639,persons
55640,
55641,poet
55642,philosopher
55643,work
55644,author
55646,author
55647,author
55648,
55649,"work,Name"
55650,deity
55651,work
55652,work
55653,work
55654,work
55655,work
55656,work
55657,
55658,chapter
55659,"fingers,positions"
55660,"fingers,positions"
55661,"fingers,positions"
55662,
55663,"fingers,positions"
55664,"deity,L."
55665,deity
55666,
55667,
55668,work
55669,
55670,village
55671,work
55672,
55673,son
55674,
55675,king
55676,"son,MBh"
55678,work
55679,
55680,work
55681,
55682,
55683,work
55684,work
55685,work
55686,work
55687,work
55688,work
55689,
55690,
55691,
55692,work
55693,work
55694,
55695,author
55696,
55697,
55698,
55699,work
55700,king
55701,work
55702,
55703,
55704,
55705,
55706,
55707,
55708,work
55709,
55710,
55711,
55713,"year,cycle,years,accord,Name"
55714,work
55715,"pronouns,words,series,class,adjectives"
55716,work
55717,
55718,man
55719,
55720,
55721,work
55722,
55723,wife
55724,"W.,man"
55725,work
55726,
55727,MBh
55728,
55729,work
55730,work
55731,work
55732,
55733,MBh
55734,work
55735,
55736,work
55737,work
55738,work
55739,work
55740,work
55741,work
55742,work
55743,work
55744,work
55745,work
55746,work
55747,work
55748,work
55749,work
55750,day
55751,MBh
55752,
55753,world
55754,author
55755,MBh
55756,
55757,MBh
55758,shiva
55759,shiva
55760,
55762,"work,chapter"
55763,work
55764,work
55765,work
55766,work
55767,work
55768,work
55769,work
55770,
55771,
55772,man
55773,"prayers,author"
55774,
55775,
55776,
55777,
55778,
55779,"deity,treasures,L."
55780,
55781,work
55782,work
55783,forest
55784,work
55785,work
55786,MBh
55787,
55788,work
55789,work
55790,work
55791,
55792,
55793,MBh
55794,
55795,
55796,
55797,
55798,
55799,
55800,
55802,
55803,
55804,"grammarian,°"
55805,Pancar
55806,shankhshr
55807,
55808,MBh
55809,
55810,author
55811,
55812,
55813,work
55814,work
55815,author
55816,king
55817,
55818,work
55819,"°,class,doctrine"
55820,
55821,king
55822,
55823,
55824,work
55825,
55826,work
55827,
55828,
55829,
55830,work
55831,"river,MBh"
55832,works
55833,being
55834,
55835,
55837,
55838,work
55839,
55840,work
55841,"MBh,cow"
55842,
55844,work
55845,work
55846,works
55847,work
55848,work
55849,
55850,"serpent,demon,MBh"
55851,nights
55852,work
55853,work
55854,work
55855,son
55857,
55858,
55859,work
55860,work
55861,work
55862,work
55863,
55864,
55865,"hymn,shankhBr"
55867,
55868,
55869,work
55870,
55871,
55872,work
55873,author
55874,
55875,work
55876,work
55877,
55878,"work,chapter"
55879,
55880,work
55881,"shukas,lake"
55882,
55883,
55884,work
55885,"authors,persons"
55887,work
55888,work
55889,"Name,work"
55890,work
55891,"sarvanukra,°"
55892,"m.,Name"
55893,work
55894,
55895,
55896,work
55897,works
55898,
55899,
55900,MBh
55901,
55902,"work,Name"
55903,work
55904,
55906,works
55907,
55908,
55909,
55910,
55911,
55912,
55913,"V,°"
55914,
55916,work
55917,work
55918,
55919,work
55920,
55921,work
55922,work
55923,work
55924,author
55925,work
55926,work
55927,h
55928,man
55929,mountain
55931,"garden,gods"
55932,works
55933,works
55934,work
55935,work
55936,work
55937,work
55938,work
55939,work
55940,
55941,
55942,work
55943,work
55944,work
55945,
55946,"faces,Brahmā"
55948,work
55949,
55950,work
55951,work
55952,work
55953,
55954,
55955,
55956,son
55958,wife
55959,
55960,
55961,
55962,place
55963,
55964,aditya
55965,"king,cf"
55966,man
55967,author
55968,
55969,poet
55970,shBr
55971,country
55972,man
55973,man
55974,work
55975,rites
55976,"brāhmaṇa,brahmana,book"
55977,"deity,atmosphere,accord,sun"
55978,
55980,planet
55981,man
55982,"wife,birth,woman"
55984,
55985,
55986,works
55987,work
55988,work
55989,work
55990,work
55991,work
55992,work
55993,work
55994,work
55995,work
55996,work
55997,work
55998,work
55999,work
56000,work
56001,work
56002,man
56003,"son,MBh"
56005,
56006,man
56008,
56010,"atreya,author"
56011,
56012,
56013,"son,demon"
56014,
56015,son
56017,"dhātu,division,world"
56018,
56019,"others,frame,part,south"
56020,
56021,
56022,"king,vat"
56023,
56024,Buddh
56025,Brahmā
56027,
56028,
56030,
56031,
56032,
56033,"mountains,ranges"
56036,"mountains,description,chapter"
56037,
56038,
56039,
56040,woman
56041,
56042,works
56043,work
56044,work
56045,work
56046,"widow,pyre,ceremonies,husband,work"
56047,work
56048,"kings,MBh,men"
56050,
56051,"mansion,astrol"
56052,author
56053,men
56054,man
56055,man
56056,work
56057,king
56058,"sect,founder"
56060,work
56061,man
56062,BhP.
56063,MBh
56064,"patr,rishi"
56067,
56068,work
56069,man
56070,
56071,"work,burning,widow"
56072,king
56073,"mansion,astrol"
56074,
56075,river
56076,
56077,Buddh
56078,
56079,"work,acara"
56080,"rhet,work"
56081,
56082,man
56083,work
56084,work
56085,work
56086,work
56087,work
56088,work
56089,woman
56090,personage
56091,man
56092,work
56093,
56094,work
56095,work
56096,
56097,work
56098,
56099,work
56100,work
56101,work
56102,work
56103,work
56104,"king,MBh"
56105,
56106,
56108,"son,MBh"
56109,
56111,MBh
56113,
56114,"fish,Pañcat"
56115,MBh
56117,work
56118,work
56119,work
56120,work
56121,work
56122,work
56123,
56124,MBh
56125,"shatr,mountain"
56126,
56128,
56129,king
56130,
56131,
56134,"fish,Pañcat"
56135,divinity
56136,
56138,
56139,"rama,work,rāma"
56140,place
56141,
56142,work
56143,MBh
56144,
56146,MBh
56147,man
56148,
56149,work
56150,work
56151,
56153,
56154,
56155,"son,rāṣṭra,MBh"
56156,mountains
56157,Yājñ
56158,
56159,mountain
56160,river
56161,mountain
56162,mountain
56163,
56164,
56165,MBh
56167,
56168,goddess
56169,son
56170,
56171,"shatr,mountain"
56172,work
56173,son
56174,MBh
56175,king
56176,
56177,man
56178,man
56179,"gods,class"
56180,
56181,goddess
56182,king
56183,
56184,
56185,
56186,
56187,"teacher,patr"
56189,author
56190,chapter
56191,"ancestors,ceremony,funeral,honour"
56192,work
56194,
56196,
56197,"law,book"
56199,"child,moon,birth"
56200,
56201,man
56202,
56203,"shBr,shrS."
56204,town
56205,woman
56206,woman
56208,
56209,"city,prob,cities"
56210,work
56211,work
56212,poet
56213,
56214,man
56215,
56216,people
56217,"serpent,demon"
56218,town
56219,"serpent,maiden"
56221,"serpent,maiden"
56222,poet
56223,
56225,person
56226,poet
56227,poet
56228,work
56229,"p,cf,naga,raja,work"
56230,Buddh
56231,town
56232,
56233,
56235,man
56236,
56237,king
56238,
56239,
56240,work
56242,
56243,
56244,
56245,"MBh,people"
56246,woman
56247,work
56248,work
56249,work
56250,work
56251,work
56252,"MBh,man"
56253,
56254,Name
56256,"shBr,ŚBr,preceptor"
56258,grammarian
56260,
56262,"Car,man"
56264,
56265,"Hindu,philosophy,sage,divisions"
56266,"cf,sāṃkhyasaptati,stanzas,collection,verses,exposition,system,ishvara"
56267,"pada,cent"
56268,
56269,
56270,
56271,
56272,"system,exposition"
56273,"system,exposition"
56274,
56275,Comm
56276,chapter
56277,
56278,bhikṣu
56279,work
56280,work
56281,
56282,
56283,"Name,chapter"
56284,work
56285,
56286,work
56287,work
56288,"work,bhikṣu"
56289,"work,bhikṣu"
56290,"books,philosophy,aphorisms"
56291,work
56292,work
56293,work
56294,work
56295,BhP.
56296,
56297,
56298,teacher
56299,work
56300,work
56301,work
56302,work
56303,
56305,
56306,
56307,
56308,place
56309,chapter
56310,work
56311,poet
56312,
56313,"teacher,shBr,ŚBr"
56315,poet
56316,person
56317,poet
56318,king
56320,
56321,work
56322,poet
56323,king
56324,king
56325,district
56326,
56327,metre
56329,Brahmā
56331,
56332,"kinds,acquiescence"
56333,work
56334,work
56335,mountain
56336,
56340,
56342,"teacher,shBr,ŚBr"
56347,
56348,teacher
56354,
56356,place
56357,shish
56358,MBh
56359,people
56360,son
56361,"work,worship"
56362,work
56363,work
56364,work
56365,"princess,MBh,shish"
56366,"pala,shish"
56367,works
56368,"MBh,shrS."
56369,work
56370,
56371,work
56372,author
56373,work
56374,"quietude,rules,attainment,stanzas"
56375,"work,worship"
56376,work
56377,
56378,work
56379,work
56380,work
56381,author
56382,work
56384,Buddh
56385,work
56386,deity
56387,author
56388,work
56389,"Name,work"
56390,tribe
56391,
56392,
56394,
56395,
56396,
56397,
56398,work
56399,work
56400,work
56401,"cycle,year,years"
56402,work
56403,work
56404,work
56405,author
56406,work
56407,work
56408,work
56409,work
56410,work
56411,work
56412,work
56413,work
56414,
56415,teacher
56416,"purana,purāṇa"
56417,"youth,attendant"
56418,author
56419,
56420,
56421,
56422,chapter
56423,monkey
56424,
56427,"worlds,MBh"
56428,"accord,tutor"
56429,
56430,man
56431,
56432,teacher
56434,"work,law"
56435,work
56436,work
56437,work
56438,work
56439,work
56440,work
56442,
56448,
56449,
56452,work
56453,work
56454,work
56455,
56456,work
56457,work
56458,work
56459,work
56460,work
56461,
56462,work
56463,
56464,
56465,
56466,
56467,Sutra
56468,work
56469,work
56470,"i,°"
56471,work
56472,verses
56473,
56474,work
56475,work
56476,mouth
56477,"king,authors"
56478,
56479,
56480,work
56481,"son,female"
56482,"sāma,vidhi"
56483,"Name,veda,principal"
56484,work
56485,work
56486,work
56487,
56488,
56489,shiksha
56490,
56491,
56492,
56493,work
56494,work
56495,
56496,"shBr,ŚBr,pupil,man"
56498,chapter
56499,work
56500,treatise
56501,
56502,
56503,
56504,
56505,
56506,work
56507,
56508,"ṭīkā,sāra,A.D.,tika,author"
56509,king
56510,author
56511,"BhP.,mamateya,man"
56512,"customs,treating,men,rites"
